BASE_YEAR,BASE_QUARTER,BASE_MT,BASE_DAY,MT_WEEK_ODR,WEEK_ODR,CTPRVN_NM,KOREA_MOVIE_ADNC_CO,OVSEA_MOVIE_ADNC_CO,MOVIE_ADNC_CO,KOREA_MOVIE_SALES_PRICE,OVSEA_MOVIE_SALES_PRICE,MOVIE_SALES_PRICE,DAY_AVRG_KOREA_MOVIE_SCRNG_CO,DAY_AVRG_OVSEA_MOVIE_SCRNG_CO,DAY_AVRG_MOVIE_SCRNG_CO
2021,4,12,05,1,48,경기도,120993,114608,235601,1235688919,1170710499,2406399418,20.43,25.71,46
2021,4,12,12,2,49,경기도,70053,76346,146399,737764230,777055069,1514819299,20.71,28.71,49
2021,4,12,19,3,50,경기도,22936,780689,803625,225684890,7951587490,8177272380,16,26,42
2021,4,12,26,4,51,경기도,6978,717629,724607,69159640,7290918590,7360078230,8.86,23.71,33
2022,1,01,02,5,52,경기도,47024,455083,502107,447887140,4494201290,4942088430,9.14,19.57,29
2021,1,01,10,1,1,경상남도,1016,4408,5424,9045340,38786120,47831460,6.43,16.71,23
2021,1,01,17,2,2,경상남도,701,4306,5007,6299540,37488810,43788350,5.71,20.57,26
2021,1,01,24,3,3,경상남도,261,19803,20064,2295050,173307390,175602440,5.71,20.43,26
2021,1,01,31,4,4,경상남도,2675,29277,31952,22340020,247689760,270029780,5.14,17.14,22
2021,1,02,07,1,5,경상남도,1669,32184,33853,14098520,290879650,304978170,5.14,16,21
2021,1,02,14,2,6,경상남도,9904,35546,45450,90220190,328392690,418612880,6,14,20
2021,1,02,21,3,7,경상남도,14099,17556,31655,126441140,160462880,286904020,8.14,17,25
2021,1,02,28,4,8,경상남도,11005,24311,35316,96380470,212089920,308470390,9.57,19.14,29
2021,1,03,07,1,9,경상남도,5662,33619,39281,51619290,301450490,353069780,6.57,17.86,24
2021,1,03,14,2,10,경상남도,1495,24015,25510,14029570,216029770,230059340,4.43,19.14,24
2021,1,03,21,3,11,경상남도,935,22406,23341,9980470,201264140,211244610,6.57,24,31
2021,1,03,28,4,12,경상남도,4619,30080,34699,40399480,269228790,309628270,10.29,19.71,30
2021,2,04,04,1,13,경상남도,9823,22983,32806,83326470,201514360,284840830,8.86,16.43,25
2021,2,04,11,2,14,경상남도,5827,15393,21220,49967110,143463280,193430390,7.71,18.43,26
2021,2,04,18,3,15,경상남도,13440,11805,25245,122198700,107016260,229214960,8.14,14.86,23
2021,2,04,25,4,16,경상남도,14328,10972,25300,128267410,99582480,227849890,7.71,18.14,26
2021,2,05,02,5,17,경상남도,17238,16448,33686,148179900,140975690,289155590,8.29,20.71,29
2021,2,05,09,1,18,경상남도,13190,23805,36995,118014380,208015630,326030010,9.29,18.71,28
2021,2,05,16,2,19,경상남도,6259,14308,20567,56056930,128209620,184266550,10.14,18.86,29
2021,2,05,23,3,20,경상남도,2082,70176,72258,17972760,644041050,662013810,8.86,19.71,29
2021,2,05,30,4,21,경상남도,5364,48440,53804,45149820,427118490,472268310,7.71,17.57,25
2021,2,06,06,1,22,경상남도,2719,52101,54820,23668540,475288150,498956690,7.29,16,23
2021,2,06,13,2,23,경상남도,705,43839,44544,5963940,400314670,406278610,6,16.14,22
2021,2,06,20,3,24,경상남도,3830,47273,51103,33150650,431718230,464868880,4.43,16.71,21
2021,2,06,27,4,25,경상남도,23972,36273,60245,219210960,331006060,550217020,6.14,16.43,23
2021,3,07,04,1,26,경상남도,36153,33025,69178,320721290,296149430,616870720,8.71,17.57,26
2021,3,07,11,2,27,경상남도,14957,82901,97858,142695820,780278270,922974090,8.29,16.57,25
2021,3,07,18,3,28,경상남도,29228,51654,80882,289434330,488399500,777833830,6.29,14.86,21
2021,3,07,25,4,29,경상남도,11518,47695,59213,114609140,440131850,554740990,6.57,18,25
2021,3,08,01,5,30,경상남도,50936,32405,83341,457412290,277808400,735220690,5.57,14.71,20
2021,3,08,08,1,31,경상남도,56357,36067,92424,526694520,325950960,852645480,5,12.14,17
2021,3,08,15,2,32,경상남도,85121,15730,100851,789705080,142856210,932561290,5,9.29,14
2021,3,08,22,3,33,경상남도,96114,11000,107114,902346500,98940380,1001286880,3.57,9.43,13
2021,3,08,29,4,34,경상남도,61313,5725,67038,564645790,49850010,614495800,4.43,10.29,15
2021,3,09,05,1,35,경상남도,32051,38492,70543,294858180,360379160,655237340,5.57,12.86,18
2021,3,09,12,2,36,경상남도,17987,25438,43425,168780440,238561250,407341690,7.71,14.71,22
2021,3,09,19,3,37,경상남도,36301,20620,56921,336780970,189192960,525973930,7.71,13.86,22
2021,3,09,26,4,38,경상남도,59650,23361,83011,566750230,218812590,785562820,5.57,12.14,18
2021,4,10,03,5,39,경상남도,16533,33498,50031,149052650,303045880,452098530,6.29,10.86,17
2021,4,10,10,1,40,경상남도,13742,25463,39205,128420530,237422170,365842700,8.43,12.86,21
2021,4,10,17,2,41,경상남도,9891,70808,80699,88821940,663857570,752679510,11,17.71,29
2021,4,10,24,3,42,경상남도,4029,44408,48437,34610670,421414540,456025210,11.43,14.86,26
2021,4,10,31,4,43,경상남도,2457,36116,38573,20289070,328597710,348886780,9.43,14.86,24
2021,4,11,07,1,44,경상남도,934,93353,94287,6855560,915169620,922025180,5.43,16.14,22
2021,4,11,14,2,45,경상남도,11765,54907,66672,115032190,533667010,648699200,6.57,12.29,19
2021,4,11,21,3,46,경상남도,22844,30355,53199,223009500,289700610,512710110,7.71,15.14,23
2021,4,11,28,4,47,경상남도,38026,21493,59519,356454140,196710890,553165030,7.29,14.57,22
2021,4,12,05,1,48,경상남도,26132,18424,44556,251466910,167746020,419212930,11.29,15.86,27
2021,4,12,12,2,49,경상남도,14961,11926,26887,146942620,111186720,258129340,12.43,18.14,31
2021,4,12,19,3,50,경상남도,5247,134607,139854,47806250,1279489490,1327295740,10.43,16.14,27
2021,4,12,26,4,51,경상남도,1132,115853,116985,10350100,1090486170,1100836270,4.71,13.43,18
2022,1,01,02,5,52,경상남도,9188,73348,82536,79969210,668598720,748567930,5.29,11.86,17
2021,1,01,10,1,1,경상북도,506,1793,2299,4525400,15683000,20208400,6.57,13,20
2021,1,01,17,2,2,경상북도,304,1732,2036,2667030,15246810,17913840,5.86,16.14,22
2021,1,01,24,3,3,경상북도,131,8552,8683,941070,74591300,75532370,5.57,16,22
2021,1,01,31,4,4,경상북도,1142,15396,16538,9331870,133740970,143072840,6.29,14.29,21
2021,1,02,07,1,5,경상북도,941,16067,17008,7368660,144896600,152265260,6.43,13.14,20
2021,1,02,14,2,6,경상북도,5042,18018,23060,44934240,164717480,209651720,6.86,14,21
2021,1,02,21,3,7,경상북도,7793,9732,17525,68504290,87758870,156263160,7.57,17.29,25
2021,1,02,28,4,8,경상북도,6671,13051,19722,56493650,112227720,168721370,7.86,16.29,24
2021,1,03,07,1,9,경상북도,3387,18624,22011,30294660,165975460,196270120,5.43,13.86,19
2021,1,03,14,2,10,경상북도,1123,14637,15760,9785780,131071170,140856950,4,16.14,20
2021,1,03,21,3,11,경상북도,700,14511,15211,6682830,127410790,134093620,5.14,19.29,24
2021,1,03,28,4,12,경상북도,2122,18202,20324,18854820,161804430,180659250,8.14,18.29,26
2021,2,04,04,1,13,경상북도,5181,13641,18822,44342460,119160660,163503120,7.57,15.29,23
2021,2,04,11,2,14,경상북도,3072,9457,12529,27030200,87262780,114292980,7.86,14.57,22
2021,2,04,18,3,15,경상북도,8226,7749,15975,75456040,71665430,147121470,6.14,14.57,21
2021,2,04,25,4,16,경상북도,8717,7883,16600,79526440,72060280,151586720,7,15.43,22
2021,2,05,02,5,17,경상북도,10954,9723,20677,96206620,84885360,181091980,8.29,15.14,23
2021,2,05,09,1,18,경상북도,8701,15115,23816,78661410,131829590,210491000,8.57,13.43,22
2021,2,05,16,2,19,경상북도,4520,9377,13897,41055460,83421030,124476490,7.86,14.71,23
2021,2,05,23,3,20,경상북도,1732,44856,46588,14631720,413049220,427680940,7.43,15.29,23
2021,2,05,30,4,21,경상북도,3593,30275,33868,30368940,266922640,297291580,6.14,14,20
2021,2,06,06,1,22,경상북도,1483,35477,36960,12992730,329148400,342141130,7.14,12.86,20
2021,2,06,13,2,23,경상북도,374,28532,28906,3068440,264965290,268033730,6.29,13.71,20
2021,2,06,20,3,24,경상북도,2772,30367,33139,23466640,284433190,307899830,4.71,13.57,18
2021,2,06,27,4,25,경상북도,14225,23338,37563,133524940,217541200,351066140,6.14,14.86,21
2021,3,07,04,1,26,경상북도,19610,19080,38690,176341960,171646730,347988690,8,16.14,24
2021,3,07,11,2,27,경상북도,12100,54280,66380,114812240,518772640,633584880,7.86,13.57,21
2021,3,07,18,3,28,경상북도,23353,37200,60553,232984250,355030650,588014900,7.43,13,20
2021,3,07,25,4,29,경상북도,9657,38241,47898,96062080,353189070,449251150,8.86,14.14,23
2021,3,08,01,5,30,경상북도,37569,25735,63304,346182270,223795190,569977460,7.43,11.43,19
2021,3,08,08,1,31,경상북도,39625,25870,65495,379046200,236339560,615385760,6.57,10.86,17
2021,3,08,15,2,32,경상북도,65775,11951,77726,625920680,110080350,736001030,6.86,11,18
2021,3,08,22,3,33,경상북도,74204,7885,82089,719474060,71786810,791260870,7.14,11,18
2021,3,08,29,4,34,경상북도,51124,3416,54540,454868260,29839980,484708240,7,12.57,20
2021,3,09,05,1,35,경상북도,29020,25269,54289,226806970,240629630,467436600,7.43,13.86,21
2021,3,09,12,2,36,경상북도,13437,16343,29780,130494070,155619320,286113390,9.29,14.43,24
2021,3,09,19,3,37,경상북도,26660,14815,41475,255173150,136803700,391976850,9.29,12.29,22
2021,3,09,26,4,38,경상북도,43260,16998,60258,428137010,161052200,589189210,7.43,11.57,19
2021,4,10,03,5,39,경상북도,12501,21682,34183,114022450,195455640,309478090,8.14,14.43,23
2021,4,10,10,1,40,경상북도,10945,17107,28052,103346190,162831510,266177700,10.14,13.14,23
2021,4,10,17,2,41,경상북도,7928,46787,54715,72472650,447381520,519854170,12.43,15,27
2021,4,10,24,3,42,경상북도,3348,30628,33976,29013640,292114320,321127960,11.57,13.86,25
2021,4,10,31,4,43,경상북도,1975,24427,26402,15680600,223052190,238732790,9.29,13.86,23
2021,4,11,07,1,44,경상북도,1222,59878,61100,8870240,587852490,596722730,8.14,13,21
2021,4,11,14,2,45,경상북도,9571,37180,46751,96728040,358641900,455369940,9.14,12.29,21
2021,4,11,21,3,46,경상북도,16600,21614,38214,164615410,202272120,366887530,6.86,17.14,24
2021,4,11,28,4,47,경상북도,26488,16541,43029,247872990,145433610,393306600,8.14,17.29,25
2021,4,12,05,1,48,경상북도,18255,11588,29843,175714460,104265480,279979940,12.86,16,29
2021,4,12,12,2,49,경상북도,11142,7617,18759,104160460,67988950,172149410,14.71,15.71,30
2021,4,12,19,3,50,경상북도,4365,85386,89751,36479860,815551840,852031700,10.86,13.14,24
2021,4,12,26,4,51,경상북도,1167,80350,81517,8987300,765705570,774692870,6.57,12.71,19
2022,1,01,02,5,52,경상북도,6630,49437,56067,58728310,457989530,516717840,7.43,11.71,19
2021,1,01,10,1,1,광주광역시,1203,3400,4603,11084240,30420220,41504460,7.86,16.86,25
2021,1,01,17,2,2,광주광역시,935,3585,4520,8495070,32044920,40539990,8.14,21.86,30
2021,1,01,24,3,3,광주광역시,568,14484,15052,4794130,129323410,134117540,8.43,24.14,33
2021,1,01,31,4,4,광주광역시,1656,20390,22046,14544150,168049240,182593390,7.71,21.43,29
2021,1,02,07,1,5,광주광역시,1116,18870,19986,10037340,171962620,181999960,6.71,16.29,23
2021,1,02,14,2,6,광주광역시,7852,21497,29349,75316080,198201890,273517970,7.86,18,26
2021,1,02,21,3,7,광주광역시,10074,11903,21977,90661100,109049810,199710910,9.57,20.43,30
2021,1,02,28,4,8,광주광역시,9079,14981,24060,78608370,131583160,210191530,10.43,23.57,34
2021,1,03,07,1,9,광주광역시,5052,19301,24353,47431970,176750340,224182310,8.14,20.43,29
2021,1,03,14,2,10,광주광역시,1804,16523,18327,16723710,151918630,168642340,5.29,22.57,28
2021,1,03,21,3,11,광주광역시,1859,16936,18795,20067340,154307420,174374760,6.43,25.14,32
2021,1,03,28,4,12,광주광역시,6144,20457,26601,52703220,186316210,239019430,11.86,21.86,34
2021,2,04,04,1,13,광주광역시,7991,16074,24065,68913570,144578330,213491900,12.29,20.43,33
2021,2,04,11,2,14,광주광역시,4369,11464,15833,39947260,108090730,148037990,11.43,19.71,31
2021,2,04,18,3,15,광주광역시,10529,9290,19819,96231250,86345400,182576650,9.43,16.71,26
2021,2,04,25,4,16,광주광역시,11125,7529,18654,100031940,68100100,168132040,9.14,16.86,26
2021,2,05,02,5,17,광주광역시,14024,11092,25116,121461360,95281870,216743230,8.86,18.86,28
2021,2,05,09,1,18,광주광역시,9432,14943,24375,88298640,130554560,218853200,11.71,15.71,27
2021,2,05,16,2,19,광주광역시,6270,9330,15600,56842580,85404560,142247140,14.43,17.71,32
2021,2,05,23,3,20,광주광역시,3172,46797,49969,27122600,440050970,467173570,11.86,19.71,32
2021,2,05,30,4,21,광주광역시,3925,30051,33976,33110960,272220770,305331730,10.71,19.57,30
2021,2,06,06,1,22,광주광역시,2200,36483,38683,19266630,339133920,358400550,9.71,14.71,24
2021,2,06,13,2,23,광주광역시,1177,31239,32416,9415400,290024640,299440040,8.29,13.71,22
2021,2,06,20,3,24,광주광역시,3210,35833,39043,27578630,334401940,361980570,7.57,13.71,21
2021,2,06,27,4,25,광주광역시,16090,29190,45280,145651840,273559100,419210940,9.57,13.43,23
2021,3,07,04,1,26,광주광역시,21060,23961,45021,183405470,216165660,399571130,9.86,15.86,26
2021,3,07,11,2,27,광주광역시,10981,57491,68472,100283430,567531580,667815010,10.29,12.57,23
2021,3,07,18,3,28,광주광역시,23554,38697,62251,230573400,377401670,607975070,8.71,13.57,22
2021,3,07,25,4,29,광주광역시,10263,37048,47311,99738180,344036980,443775160,10.14,16.43,27
2021,3,08,01,5,30,광주광역시,36502,24368,60870,336688050,215562970,552251020,8.57,12.86,21
2021,3,08,08,1,31,광주광역시,41019,26622,67641,392357930,250349580,642707510,8.14,13,21
2021,3,08,15,2,32,광주광역시,69855,14103,83958,656670080,134147520,790817600,7.43,13.29,21
2021,3,08,22,3,33,광주광역시,77809,9254,87063,731467450,87071090,818538540,7.29,10.71,18
2021,3,08,29,4,34,광주광역시,49949,4445,54394,459557550,40165720,499723270,8.86,13.71,23
2021,3,09,05,1,35,광주광역시,24355,28751,53106,223334050,284207650,507541700,7.86,13.43,21
2021,3,09,12,2,36,광주광역시,13908,19198,33106,130263740,188670440,318934180,10.14,15,25
2021,3,09,19,3,37,광주광역시,26251,14846,41097,252395940,139086850,391482790,11,14.14,25
2021,3,09,26,4,38,광주광역시,38502,15522,54024,368542040,149311130,517853170,9.29,13.14,22
2021,4,10,03,5,39,광주광역시,12864,21926,34790,115753080,203652620,319405700,10.43,12.86,23
2021,4,10,10,1,40,광주광역시,11177,17822,28999,104802490,169103160,273905650,12.57,13,26
2021,4,10,17,2,41,광주광역시,7271,48895,56166,66986100,459070140,526056240,12.57,14.29,27
2021,4,10,24,3,42,광주광역시,3103,33050,36153,27419110,320382460,347801570,11.29,11.29,23
2021,4,10,31,4,43,광주광역시,2291,28118,30409,18559740,264449500,283009240,9,13.14,22
2021,4,11,07,1,44,광주광역시,799,65880,66679,6848320,703246370,710094690,7.14,15.57,23
2021,4,11,14,2,45,광주광역시,8906,39078,47984,93407270,410529590,503936860,8.57,14.86,23
2021,4,11,21,3,46,광주광역시,17249,23185,40434,183832050,233831570,417663620,11.29,15.57,27
2021,4,11,28,4,47,광주광역시,31420,15529,46949,312243570,151312870,463556440,14.29,15.29,30
2021,4,12,05,1,48,광주광역시,23070,12445,35515,232008420,126606190,358614610,15.71,15.86,32
2021,4,12,12,2,49,광주광역시,13831,10022,23853,139913910,96782240,236696150,15.86,19.29,35
2021,4,12,19,3,50,광주광역시,4915,87763,92678,47354820,868250170,915604990,10.86,17.29,28
2021,4,12,26,4,51,광주광역시,1627,87809,89436,15280090,880410030,895690120,6.86,13.14,20
2022,1,01,02,5,52,광주광역시,7781,51917,59698,67754980,499890110,567645090,4.71,13.71,18
2021,1,01,10,1,1,대구광역시,1279,5901,7180,11315350,51799750,63115100,9.29,23.29,33
2021,1,01,17,2,2,대구광역시,962,6065,7027,8548300,51932560,60480860,10,29,39
2021,1,01,24,3,3,대구광역시,559,24227,24786,4391620,217915850,222307470,9.29,27.71,37
2021,1,01,31,4,4,대구광역시,3935,37960,41895,30878220,324809220,355687440,9.57,28,38
2021,1,02,07,1,5,대구광역시,1920,35042,36962,16339840,319643770,335983610,7.57,24.29,32
2021,1,02,14,2,6,대구광역시,10332,36098,46430,94901820,334408130,429309950,8.86,25.71,35
2021,1,02,21,3,7,대구광역시,14710,19356,34066,134158590,177953320,312111910,11.14,30.43,42
2021,1,02,28,4,8,대구광역시,11605,26697,38302,102685720,233204360,335890080,12.14,32.57,45
2021,1,03,07,1,9,대구광역시,6214,35468,41682,60612600,327367660,387980260,8.86,23.86,33
2021,1,03,14,2,10,대구광역시,1879,29413,31292,17397840,270156250,287554090,6.86,25.71,33
2021,1,03,21,3,11,대구광역시,1810,27749,29559,19638950,255713580,275352530,6.71,28.57,35
2021,1,03,28,4,12,대구광역시,5903,31896,37799,52495850,292618880,345114730,13.14,28.14,41
2021,2,04,04,1,13,대구광역시,10763,23792,34555,92269540,211719640,303989180,14.57,23.57,38
2021,2,04,11,2,14,대구광역시,6094,17250,23344,53005010,162908120,215913130,13.29,21.71,35
2021,2,04,18,3,15,대구광역시,14236,14496,28732,133352130,134381720,267733850,11.29,22.57,34
2021,2,04,25,4,16,대구광역시,16443,12793,29236,151038500,120783230,271821730,9.14,22.29,31
2021,2,05,02,5,17,대구광역시,18338,20563,38901,164731220,179451540,344182760,10.86,28.29,39
2021,2,05,09,1,18,대구광역시,14199,26932,41131,136305700,243929100,380234800,11.57,24.29,36
2021,2,05,16,2,19,대구광역시,7986,17787,25773,75365820,165156510,240522330,13.43,23,36
2021,2,05,23,3,20,대구광역시,3301,76102,79403,30012840,718203750,748216590,13.71,19.86,34
2021,2,05,30,4,21,대구광역시,5304,52191,57495,46549410,469159560,515708970,11.43,22,33
2021,2,06,06,1,22,대구광역시,2273,50833,53106,20331700,484041360,504373060,10,22.71,33
2021,2,06,13,2,23,대구광역시,594,42310,42904,4978770,402181770,407160540,7.29,20.86,28
2021,2,06,20,3,24,대구광역시,3897,50835,54732,34012420,483773710,517786130,6.57,20.57,27
2021,2,06,27,4,25,대구광역시,21043,40626,61669,199848670,388272030,588120700,9,17.14,26
2021,3,07,04,1,26,대구광역시,25945,32370,58315,240272900,298822290,539095190,11.29,18.57,30
2021,3,07,11,2,27,대구광역시,15978,86680,102658,159176470,854939630,1014116100,10.29,17.43,28
2021,3,07,18,3,28,대구광역시,32084,56519,88603,326114460,561119410,887233870,8.43,15.57,24
2021,3,07,25,4,29,대구광역시,14171,53771,67942,142866720,510905170,653771890,10.14,18.57,29
2021,3,08,01,5,30,대구광역시,54844,36894,91738,508676560,331507520,840184080,8.29,14.57,23
2021,3,08,08,1,31,대구광역시,55663,37185,92848,544866750,353931910,898798660,6.86,15.43,22
2021,3,08,15,2,32,대구광역시,87179,18967,106146,846745800,182877730,1029623530,6.86,16.57,23
2021,3,08,22,3,33,대구광역시,98372,14352,112724,969095120,135416640,1104511760,7,14.43,21
2021,3,08,29,4,34,대구광역시,64080,8039,72119,614334430,73301470,687635900,9,17.29,26
2021,3,09,05,1,35,대구광역시,31451,42775,74226,301664470,418151870,719816340,9.43,21,30
2021,3,09,12,2,36,대구광역시,18778,30609,49387,192849940,298863990,491713930,11.43,20.57,32
2021,3,09,19,3,37,대구광역시,35686,22416,58102,347930000,212237340,560167340,12.14,19,31
2021,3,09,26,4,38,대구광역시,53801,22095,75896,538664080,217019320,755683400,10.43,19.43,30
2021,4,10,03,5,39,대구광역시,17298,36835,54133,161911710,339147230,501058940,11.57,18.86,30
2021,4,10,10,1,40,대구광역시,14333,26410,40743,137978280,257895590,395873870,11.71,18.57,30
2021,4,10,17,2,41,대구광역시,9388,66630,76018,89022380,653267790,742290170,14.43,16.86,31
2021,4,10,24,3,42,대구광역시,3698,44200,47898,33982810,435191800,469174610,14,15.43,29
2021,4,10,31,4,43,대구광역시,2819,37334,40153,24698640,350389490,375088130,13.14,16.29,29
2021,4,11,07,1,44,대구광역시,1334,93962,95296,10881700,953513650,964395350,9.57,18.57,28
2021,4,11,14,2,45,대구광역시,12907,58130,71037,131195970,576971680,708167650,10.43,16.86,27
2021,4,11,21,3,46,대구광역시,24165,35247,59412,241515960,348507890,590023850,11.14,21.43,33
2021,4,11,28,4,47,대구광역시,40883,26066,66949,391153970,242605620,633759590,13.14,19.29,32
2021,4,12,05,1,48,대구광역시,29091,21074,50165,286150750,199591310,485742060,17.29,19,36
2021,4,12,12,2,49,대구광역시,18240,15409,33649,184549280,143570710,328119990,18.14,22.57,41
2021,4,12,19,3,50,대구광역시,5785,138325,144110,53825650,1339286300,1393111950,10.43,21,31
2021,4,12,26,4,51,대구광역시,1831,123141,124972,18225320,1196522660,1214747980,6.57,18.14,25
2022,1,01,02,5,52,대구광역시,10067,76683,86750,92176480,715309010,807485490,8.29,16,24
2021,1,01,10,1,1,대전광역시,815,4433,5248,7033650,39183240,46216890,6.86,20.57,27
2021,1,01,17,2,2,대전광역시,498,4636,5134,4603890,40370840,44974730,6.86,26.14,33
2021,1,01,24,3,3,대전광역시,354,20230,20584,2701680,183870040,186571720,7.14,24.14,31
2021,1,01,31,4,4,대전광역시,2348,26969,29317,19701390,234413430,254114820,6.86,17.43,24
2021,1,02,07,1,5,대전광역시,1423,24945,26368,11890320,233734730,245625050,6.29,17.14,23
2021,1,02,14,2,6,대전광역시,8163,27119,35282,78110100,255482690,333592790,7.57,20.29,28
2021,1,02,21,3,7,대전광역시,10527,14393,24920,95678760,134232200,229910960,10.57,25.14,36
2021,1,02,28,4,8,대전광역시,8672,19499,28171,76621900,171320090,247941990,11,29.57,41
2021,1,03,07,1,9,대전광역시,4506,26797,31303,42050170,252687700,294737870,9.43,21.86,31
2021,1,03,14,2,10,대전광역시,1274,21436,22710,12085960,200623150,212709110,5.71,22.29,28
2021,1,03,21,3,11,대전광역시,1118,20278,21396,13545520,191486500,205032020,5.29,27.29,33
2021,1,03,28,4,12,대전광역시,4096,22869,26965,38511840,214675740,253187580,11.86,23.43,35
2021,2,04,04,1,13,대전광역시,7103,15445,22548,62167280,140753110,202920390,13.71,20.71,34
2021,2,04,11,2,14,대전광역시,3661,10152,13813,34193930,99285760,133479690,11.86,18.86,31
2021,2,04,18,3,15,대전광역시,9811,9443,19254,94528360,90618210,185146570,9.57,19.29,29
2021,2,04,25,4,16,대전광역시,10717,8500,19217,100930320,79059170,179989490,7.86,21,29
2021,2,05,02,5,17,대전광역시,14266,14767,29033,126289430,129488240,255777670,8.43,22.29,31
2021,2,05,09,1,18,대전광역시,10078,19088,29166,98850490,174980660,273831150,11.14,19.14,30
2021,2,05,16,2,19,대전광역시,4954,11265,16219,48120650,107042190,155162840,12.29,18.86,31
2021,2,05,23,3,20,대전광역시,2800,49698,52498,26572840,483634740,510207580,11.57,18,30
2021,2,05,30,4,21,대전광역시,3924,37502,41426,34812300,345129270,379941570,7.86,18.86,27
2021,2,06,06,1,22,대전광역시,1604,40586,42190,14735880,397624620,412360500,8.43,18.57,27
2021,2,06,13,2,23,대전광역시,557,34189,34746,5119870,334660900,339780770,7.43,17,24
2021,2,06,20,3,24,대전광역시,3108,39004,42112,27153270,379753920,406907190,7,15.71,23
2021,2,06,27,4,25,대전광역시,15024,29951,44975,146021530,291433430,437454960,7.71,15.86,24
2021,3,07,04,1,26,대전광역시,20021,26706,46727,189764600,249321260,439085860,9.43,16.29,26
2021,3,07,11,2,27,대전광역시,9155,61817,70972,93393820,629804990,723198810,7.86,15.43,23
2021,3,07,18,3,28,대전광역시,22018,40310,62328,231203480,410665810,641869290,5.71,14.71,20
2021,3,07,25,4,29,대전광역시,8327,34886,43213,88027550,339546070,427573620,7.86,19.29,27
2021,3,08,01,5,30,대전광역시,30250,19988,50238,288203800,182595260,470799060,7.29,15.14,22
2021,3,08,08,1,31,대전광역시,29907,21853,51760,299832720,212795980,512628700,7.29,15.71,23
2021,3,08,15,2,32,대전광역시,53013,12380,65393,521147140,119890680,641037820,6,13,19
2021,3,08,22,3,33,대전광역시,66531,9707,76238,659691120,91805710,751496830,7.14,11.43,19
2021,3,08,29,4,34,대전광역시,41033,5718,46751,393458770,53101530,446560300,7.57,15.43,23
2021,3,09,05,1,35,대전광역시,22548,32973,55521,218157390,333785110,551942500,7.57,19.14,27
2021,3,09,12,2,36,대전광역시,13908,23469,37377,139082860,236247880,375330740,10.57,21.57,32
2021,3,09,19,3,37,대전광역시,24004,17580,41584,234025850,172121620,406147470,10,16.14,26
2021,3,09,26,4,38,대전광역시,36748,17811,54559,370582470,178030810,548613280,8.57,16.14,25
2021,4,10,03,5,39,대전광역시,11702,26267,37969,109770540,250341790,360112330,9.43,14.71,24
2021,4,10,10,1,40,대전광역시,9446,19597,29043,91820070,195848180,287668250,11,15.29,26
2021,4,10,17,2,41,대전광역시,6030,50296,56326,58415930,503542920,561958850,11.86,17,29
2021,4,10,24,3,42,대전광역시,2455,37003,39458,21810210,380559500,402369710,13.86,13,27
2021,4,10,31,4,43,대전광역시,1707,31834,33541,13482470,309728730,323211200,11.71,17.86,30
2021,4,11,07,1,44,대전광역시,414,72667,73081,3863500,780263190,784126690,6.71,17.86,25
2021,4,11,14,2,45,대전광역시,7703,44187,51890,81044130,464362490,545406620,8.43,16.29,25
2021,4,11,21,3,46,대전광역시,16255,28291,44546,170471350,305998470,476469820,10.14,17.57,28
2021,4,11,28,4,47,대전광역시,28926,21912,50838,285750550,215754970,501505520,11.14,17,28
2021,4,12,05,1,48,대전광역시,19616,15423,35039,202065850,155723090,357788940,15.43,16.86,32
2021,4,12,12,2,49,대전광역시,11767,10301,22068,124539080,106019440,230558520,16.14,20.43,37
2021,4,12,19,3,50,대전광역시,3788,106163,109951,38780380,1086332390,1125112770,10,18.57,29
2021,4,12,26,4,51,대전광역시,1293,94785,96078,13007310,971808320,984815630,6.29,14.43,21
2022,1,01,02,5,52,대전광역시,7438,56820,64258,69801070,557972710,627773780,6,14,20
2021,1,01,10,1,1,부산광역시,1532,9711,11243,12668780,80877630,93546410,8.71,31.57,40
2021,1,01,17,2,2,부산광역시,929,10031,10960,7682200,81923640,89605840,9.57,34.57,44
2021,1,01,24,3,3,부산광역시,638,31730,32368,4608270,276799320,281407590,9.14,32.86,42
2021,1,01,31,4,4,부산광역시,5048,48952,54000,41097480,415414740,456512220,8.29,33.29,42
2021,1,02,07,1,5,부산광역시,3114,49707,52821,25380510,451573550,476954060,8.57,34,43
2021,1,02,14,2,6,부산광역시,15167,55113,70280,139554850,509088780,648643630,10.57,32.29,43
2021,1,02,21,3,7,부산광역시,20668,29433,50101,185411190,272034150,457445340,11.71,34,46
2021,1,02,28,4,8,부산광역시,16822,40284,57106,145393390,350530970,495924360,13.57,41,55
2021,1,03,07,1,9,부산광역시,8899,56122,65021,84134290,507844930,591979220,13.71,33.86,48
2021,1,03,14,2,10,부산광역시,2272,46981,49253,21679290,422921110,444600400,9.14,31.86,41
2021,1,03,21,3,11,부산광역시,2572,44583,47155,27017250,402825670,429842920,7.43,37.43,45
2021,1,03,28,4,12,부산광역시,8193,47875,56068,72141120,435988270,508129390,13.86,35,49
2021,2,04,04,1,13,부산광역시,16734,33456,50190,138695750,295631190,434326940,20.29,32.71,53
2021,2,04,11,2,14,부산광역시,9510,26097,35607,80606050,238452050,319058100,18.14,32.57,51
